"Identificador de la publicación","Identificador de la página","Nombre de la página",Título,Descripción,"Duración (segundos)","Hora de publicación","Tipo de subtítulo","Enlace permanente","Es una publicación cruzada","Es una publicación compartida","Tipo de publicación",Idiomas,"Etiquetas personalizadas","Estado de contenido financiado","Comentario sobre los datos",Fecha,Impresiones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,"Veces que se compartió","Comentarios negativos de los usuarios: Ocultar","Total de clics","Clics de otro tipo","Consumo de segmentación del público coincidente (Photo Click)","Clics en el enlace","Consumo de segmentación del público coincidente (Video Click)","Segundos reproducidos","Segundos en promedio reproducidos","Ingresos estimados (USD)","CPM del anuncio (USD)","Impresiones del anuncio"
602156891705095,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"11/01/2022 14:11",N/A,https://www.facebook.com/fimuabc/posts/pfbid02zanc9qVVJPdwoS8wJiNreC1g6d93K1U284GRmUAF9cynq29kvzMLtLFSTTe1m3Dzl,0,0,Foto,,,,,Total,2051,1857,3,3,0,0,,45,8,37,,,,,,,
602020665052051,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Hoy último día para registro de altar de muertos...Participa.",0,"11/01/2022 10:11",N/A,https://www.facebook.com/fimuabc/posts/pfbid05Kzsm1DseyZjkFY6dZ9xg17ycLLYKHkmMhfvLhvbpDtQCEvWoUyDakL9spLDeEwGl,0,0,Foto,,,,,Total,1402,1243,5,4,0,1,,18,6,12,,,,,,,
602019895052128,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Felicidades Maestros FIM!",0,"11/01/2022 10:11",N/A,https://www.facebook.com/fimuabc/posts/pfbid0gjocDcQcR1ae1VnKJufVQMCvjpCSz8BFDqtHBT4BwRxtABGNoAod5fmLjSc8T5M4l,0,0,Foto,,,,,Total,6367,6111,132,120,7,5,1,1470,394,1076,,,,,,,
601979078389543,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"11/01/2022 08:11",N/A,https://www.facebook.com/fimuabc/posts/pfbid034uKFjzVapZwfSudjocXKTdCgRu2k7ox93xeES2DzbETbLYqoyhLUKc2R5QLtj7Nel,0,0,Foto,,,,,Total,2017,1756,9,7,0,2,,28,5,23,,,,,,,
601978718389579,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Les compartimos el vínculo a la publicación de Facebook donde podrán encontrar el programa completo de la Semana de la Divulgación de Ciencias, Humanidades y Artes:

https://www.facebook.com/photo?fbid=461299349320364&set=a.421354126648220",0,"11/01/2022 08:11",N/A,https://www.facebook.com/fimuabc/posts/pfbid02RLgYjjeSwDSgKuc7nP4HrNcz65FD9YJu6pw91B9vmofGbszdzXKqQfnnnMeYGAVtl,0,0,Foto,,,,,Total,1080,966,1,1,0,0,,21,17,4,,,,,,,
601381881782596,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/31/2022 15:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid04hXHLYnFRRiQJW8UGuGQdFRCeRgnA4YtfCquQZMgA5q4WCtUFcsF4snQk6KEjYS1l,0,0,Foto,,,,,Total,1131,1016,1,1,0,0,,7,2,5,,,,,,,
601331088454342,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Atención Comunidad FIM, el @FIMChatBot  se encuentra disponible en el portal de la FIM ingenieria.mxl.uabc.mx y en los programas educativos.",0,"10/31/2022 13:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0bQrCGGGC4KE5QdrL8SY8uQjtngckkQ72XDAKck5cHQ91z9Ru2rktXcCJmqsQGEfVl,0,0,Foto,,,,,Total,1249,1129,0,0,0,0,,13,1,12,,,,,,,
601330045121113,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/31/2022 13:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid028HZr7QekXjXRaE4c3rHPSJDLVRTs5btXwzb5KuUE8RCfs1cbitTxLrUL8VZFY7TDl,0,0,Foto,,,,,Total,1115,1018,0,0,0,0,,9,2,7,,,,,,,
601329618454489,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/31/2022 13:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0JGvmMnRJxuycjgGBaz4RsG4iS6wmD3khmhXGnXYfD4SZ7BkkFVHGNktzzyFARUKcl,0,0,Foto,,,,,Total,3053,2892,25,23,1,1,,192,51,141,,,,,,,
598956405358477,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"La FIM se enorgullece en felicitar al alumno LUIS JOVANNY PLACENCIA MEJIA por la obtención del grado de Maestría en Ciencias, con el tema SISTEMA ALTERNATIVO DE ORIENTACIÓN EN AERONAVES, área: Eléctrica. 
DIRECTOR DE TESIS: DR. DANIEL HERNÁNDEZ BALBUENA
CODIRECTOR: DR. JOSÉ MANUEL RAMÍREZ ZÁRATE
¡Enhorabuena!",0,"10/28/2022 09:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid021UmmGmHUUghL1ogo9YJef8cn1TqCqJCWXyKSZq6WLZSk5z1m6BReGSNGi54LADMql,0,0,Foto,,,,,Total,7883,7178,213,204,6,3,1,1943,459,1484,,,,,,,
598946792026105,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"El día 27 de octubre del presente año se realiza toma de protesta a distancia al Ing. Aeroespacial Carlos Alfredo Aguilera Manríquez, quien se encuentra estudiando un posgrado fuera del país. La ceremonia fue presidida por la directora de la Facultad de Ingeniería, Dra. Araceli Celina Justo López, como parte del jurado calificador  la subdirectora M.C Gloria Etelbina Chávez Valenzuela y la responsable del programa educativo Dra. Virginia García Angel. Como maestro de ceremonias fungió el MAC. Rodolgo Morales Velazquez.

Muchas felicidades al Ing. Carlos Alfredo Aguilera Manriquez por obtener su grado académico.",0,"10/28/2022 09:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0YE4kZMFXFmLMXVqHzdJLSJTxFa8ZJr5f3Nb2Rz3tfwL31iJRft3erATgi5WbX2qHl,0,0,Foto,,,,,Total,14435,12923,742,593,127,22,1,2792,1248,1544,,,,,,,
598946162026168,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Convocatoria del curso de introducción a las energías renovables que dará la SDSU a 25 estudiantes de la FIM.",0,"10/28/2022 09:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0Fzg4nMSEi8ACHRZZ6vngxJPBuhS5WysQKVmbWQ2aqsFWDEkjm1QCDHTTtFDuRSyxl,0,0,Foto,,,,,Total,3511,3131,18,13,0,5,1,199,31,168,,,,,,,
598304165423701,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Ya pueden ingresar al 𝐒𝐢𝐬𝐭𝐞𝐦𝐚 𝐈𝐧𝐬𝐭𝐢𝐭𝐮𝐜𝐢𝐨𝐧𝐚𝐥 𝐝𝐞 𝐓𝐮𝐭𝐨𝐫𝐢́𝐚𝐬 (SIT), el acceso es a través del Sistema Integral de Información Institucional https://siii.uabc.mx/ , da clic en el enlace y explora.",0,"10/27/2022 15:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0AbtxRushresGkPwnB9mCXWRNWZULfJJ3rTtqiUrbjKdfy9WpUAM4ef7q6VKhN738l,0,0,Foto,,,,,Total,1874,1751,3,3,0,0,,52,13,14,25,,,,,,
596823068905144,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/25/2022 16:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0229sQKKUnqD9krfaWN8ct3Uh4exYxZ885qPczFfqH7kYbW3BA21V9ykbo4gDAHSfBl,0,0,Foto,,,,,Total,1953,1707,5,3,0,2,,56,35,21,,,,,,,
596816818905769,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/25/2022 16:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0JWoCyXGgsN5sZz6JPJHY4JZXfG6aohRCANy4pmw5BdLoRUg3f6ExvmekT4zuyJJEl,0,0,Foto,,,,,Total,4197,3684,45,33,0,12,,355,97,258,,,,,,,
596631062257678,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/25/2022 10:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0cDbE71HjQ1S7p7VBSkqAhvhYmhAGiRH2xnEMCXtM7UuUcrPYpqFCxF2GoCmYbdxdl,0,0,Foto,,,,,Total,1699,1528,3,1,0,2,,12,3,9,,,,,,,
596620982258686,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Brigada de Limpieza FIM. Actividad llevada a cabo por los estudiantes de la Facultad de Ingeniería el pasado 21 de octubre de 2022 coordinados por docentes y el área de Responsabilidad Social y Ambiental de nuestra Facultad. Los estudiantes realizaron labores de limpieza profunda en el primer piso. Con esta actividad se busca crear conciencia en la comunidad de ingeniería sobre como cada uno de nosotros somos responsables de mantener limpia nuestra segunda casa, al no generar basura y al generarla depositarla en los lugares correspondientes. La facultad es de todos los que la habitamos y no solo es labor de los conserjes el limpiarla, si no de todos el mantenerla limpia. Se estarán realizando más jornadas de limpieza en las diferentes instalaciones de la FIM, te invitamos a sumarte a este esfuerzo participando activamente en las siguientes jornadas. ¡Felicitamos y agradecemos a todos los que hicieron posible este esfuerzo!",0,"10/25/2022 10:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0GqP7Wk3imAojzFBcpJDEFBctMEnbVkuChod2RnavCxL1V1vwwxRJv9WaE8Ffkmcrl,0,0,Foto,,,,,Total,4331,4068,42,39,1,2,,856,228,628,,,,,,,
596619382258846,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/25/2022 10:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0HetV2uMgbq9ryThiDJPscEDdo1DwzeoywvXUBhmS6fHg8da8Mapgo1v3Fa51jEghl,0,0,Foto,,,,,Total,3069,2900,24,19,2,3,,198,72,126,,,,,,,
596584115595706,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/25/2022 09:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0ag9W9nXDDz9NQEJL7AkKDGZ2zJRF8roFHPCgjDhXBeCRWNa4hxQMvWvzFzTaDEm5l,0,0,Foto,,,,,Total,1897,1765,6,4,0,2,,54,13,41,,,,,,,
595873029000148,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"La asignatura de Ingeniería Ambiental, visitó Skyworks Soluciones de México, empresa que diseña, manufactura y vende microcircuitos electrónicos para el sector de comunicaciones inalámbricas, las aplicaciones van desde teléfonos inteligentes (Smartphone), tabletas electrónicas, y otros dispositivos móviles que soportan aplicaciones en los mercados nacionales e internacionales. 

El estudiante  acorde a lo revisado en el curso, verificó el manejo de los recursos correspondiente a agua, aire y suelo (manejo de residuos) en una empresa, así como los sistemas empleados para el control adecuados de los mismos, en cuanto a su cumplimiento normativo interno y externo, con una actitud de trabajo colaborativo y respeto al medio ambiente. 
Dra. Lourdes Monserrat Meza Trejo, Responsable
Dra. Mayra Cecilia Ramírez Camacho, Área De Responsabilidad Social Y Ambiental
Dra. Rosa Citlalli Anguiano Cota, Coordinadora de Ing. Mecatrónica",0,"10/24/2022 10:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0yoFLRnJjSbtqhdteMrEUTQWFT7RjnkyGmT5d1PYgxqWifxGzr61gWBeHq26Gvic2l,0,0,Foto,,,,,Total,4611,4399,67,54,10,3,1,575,165,410,,,,,,,
595855109001940,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Convocatoria primer simposio región 1 ANFEI",0,"10/24/2022 10:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02KEjUW8ByvvDvgu8Js6CMuuz47P3JNA7MY1WMi5wTdVYmRLoQJH4QyfSyqCYWpR7pl,0,0,Foto,,,,,Total,1145,1048,0,0,0,0,,21,7,14,,,,,,,
595853095668808,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"La asignatura de Ingeniería Ambiental, visitó LA PLANTA POTABILIZADORA No. 1 MEXICALI, planta ubicada en la Colonia Pro-hogar de Mexicali,  encargada de dar servicio a más de 70 demarcaciones de la mancha urbana de la ciudad, la instalación cuenta con una capacidad de mil 800 litros por segundo, necesarios para brindar la suficiente presión para los hogares y negocios de la zona norte de la ciudad.

El estudiante identificó lo revisado en el curso, El valor del agua y el manejo del recurso, así como verificar las operaciones unitarias empleadas para el proceso de tratamiento del agua potable, en cuanto a su cumplimiento normativo interno y externo, con una actitud de trabajo colaborativo y respeto al medio ambiente. 

Los estudiantes fueron acompañados por Dra. Lourdes Monserrat Meza Trejo, Responsable, Dra. Mayra Cecilia Ramírez Camacho, Área De Responsabilidad Social Y Ambiental y Dra. Rosa Citlalli Anguiano Cota, Coordinadora De Ing. Mecatrónica.",0,"10/24/2022 10:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid029o9s7wx15qV7ZbdEk3Pz6w4dyWyWtrDWJ3d4s7HYXbPGsrmfhkxzAZzvbmx8G1iol,0,0,Foto,,,,,Total,3638,3482,50,47,1,2,1,404,87,317,,,,,,,
595847772336007,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/24/2022 10:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02XHgGTCVbVkRRrfLkiLYNywDKaZ8ij9Woubfe2ZmETMRVrUcW2oYBzUVhWneQBiCzl,0,0,Foto,,,,,Total,2323,2264,12,10,0,2,1,99,9,90,,,,,,,
595847079002743,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Se invita a la comunidad a participar en esta tradición mexicana.",0,"10/24/2022 10:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0AahHDgaBeYdsHvpe3RzmKReU7jmnPMmbhk5fTbhRnWLHPG91QcEUKJGm4XS6SPVml,0,0,Foto,,,,,Total,2037,1862,6,4,0,2,1,39,8,31,,,,,,,
595841592336625,422553107793433,"Facultad de Ingeniería UABC Mexicali","Actualización de estado",https://www.facebook.com/349586429220665/posts/pfbid02KVv6jy15F5HAAgGB7DfdrhddKfAUTutGKAonJrd9Hcm9gLaF5ehe4DYDvteZv2V3l/,0,"10/24/2022 09:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02NjKPc5Dv48UGaaeqYxXToLUryyBiJf4pqgkgndQvWRy5KG2wGkWxbUeZDdVUD3wzl,0,1,Foto,,,,,Total,2254,2204,3,2,1,0,1,96,58,15,23,,,,,,
593447149242736,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/21/2022 11:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0yrCMmFgeWKtaHKHacD93vt7A7e5ULRnkqfSXQoBXpRdRmWU8Nhivgnzw6fnT4EJSl,0,0,Foto,,,,,Total,1069,992,0,0,0,0,,4,2,2,,,,,,,
592602189327232,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/20/2022 09:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0ZzitPrhfvPpywwfWoZmgKwy7PCoDiZWH7Qx9hsKSHfHtgrWwAnkpKeGp3Jm3jcZol,0,0,Foto,,,,,Total,3183,2803,27,21,0,6,,143,33,110,,,,,,,
591953546058763,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/19/2022 12:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02g8rcFXzZuGpN9Fzw6vX7uAJmFGe9GG1v4SrfRgBZDaXXCZqYVxdERpZgFmbE7rRdl,0,0,Foto,,,,,Total,3793,3499,4,1,0,3,1,463,32,431,,,,,,,
591914962729288,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Lazo cimarrón humano color rosa. Actividad de sensibilización para la comunidad de la Facultad de Ingeniería sobre la importancia de una detección oportuna del cáncer de mama, enfermedad que puede afectar a mujeres y hombres pero que sí se detecta en tiempo se puede salvar una vida. Autoexplorate y comparte la información con tus seres queridos.
19 de Octubre 
#diainternacionalcancerdemama",0,"10/19/2022 11:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02j6CwsXAxWukahNm4vswq58ceHa7oXjG9TD91VTpNrXNoydmjTyL9VQtRTvhvZsGtl,0,0,Foto,,,,,Total,3784,3309,178,157,5,16,1,476,88,388,,,,,,,
591401946113923,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/18/2022 19:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0NrkB75Skcn7whF9s3cZx7jrPDGYmJxtBXYvMUE4nBwMKqNbVnxXSMAx2S13BUokxl,0,0,Foto,,,,,Total,1593,1483,15,14,0,1,1,21,7,14,,,,,,,
591202176133900,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"La Sociedad de Ergonomistas de México A.C. (SEMAC) reconoce como miembros de los capítulos estudiantiles, aquellos estudiantes que además de su carga académica normal, realizan investigación en la temática de Ergonomía. En este sentido en se realizó un evento en el laboratorio de Ingeniería Industrial hacia la entrega de Constancias emitidas por la SEMAC a los 35 miembros del CAPUNI-UABC-Mexicali

Donde la directora de la FIM, la Dra. Araceli Celina Justo López y el M.C. Juan Ceballos corral les dirigieron unas palabras a los estudiantes presentes, encomiándolos hacia el aprovechamiento de actividades extracurriculares y complementarias hacia su formación profesional.

La SEMAC es una asociación civil formada por ergonomistas; que tiene entre sus objetivos principales Promover, propiciar y patrocinar programas educativos, conferencias, cursos, congresos, y eventos que enriquezcan la cultura de la ergonomía a nivel nacional e internacional; promover la práctica en los sitios donde se requiera, así como también, promover el desarrollo de nuevas sociedades de Ergonomía en el País.

Esta misma Sociedad reconoce a la Universidad Autónoma de Baja California en su campus Mexicali, como el miembro número 20 de las 28 instituciones de educación superior afiliadas a esta sociedad a las que denomina “CAPUNI” y se consideran socios de la “Sociedad de Ergonomistas de México” con la encomienda de buscar la mejoría en cuestiones de ergonomía, seguridad y salud en el trabajo

El CAPUNI UABC Mexicali, se encuentra asesorado por el catedrático de la institución y socio de la SEMAC, Dr. Carlos Raúl Navarro González, quien funge como Asesor Facultativo, quien trabaja con jóvenes interesados en el rubro de la investigación y realización de proyectos en el área de Ergonomía, destacando la importancia que tiene esta tarea en la formación profesional de los alumnos, impactando en su futuro laboral y personal.

El CAPUNI representa un grupo de estudiantes de la UABC que promueven y difunden la cultura de la Ergonomía con el objetivo de concientizar a la comunidad en general sobre la importancia del cuidado de la salud física de las personas cuando realizan su trabajo a través de la ejecución de actividades académicas, investigación y difusión de la cultura de la ergonomía en diferentes escenarios y sectores. Entre cuyos principales objetivos están: Promover, propiciar y patrocinar programas educativos, conferencias, cursos, congresos, y eventos que enriquezcan la cultura de la ergonomía a nivel nacional e internacional; Promover la práctica en los sitios donde se requiera y Promover el desarrollo de nuevos CAPUNIS de Ergonomía en la región.

Con lo anterior, el área de Ing. Industrial en la Facultad de Ingeniería de la UABC se mantiene avanzando en desarrollo de proyectos e investigación realizada por estudiantes, buscando promover en el futuro egresado de Ingeniería Industrial el conocer, analizar y descubrir áreas de oportunidad en los diferentes ámbitos donde desarrollará su profesión y proponer soluciones interdisciplinarias y colaborativas.",0,"10/18/2022 12:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid07hiHUZwgLBq62UkYDt2qNUHGYTEAMGeKq9vPVQQ4mzNp9QQ5oPnnTBUJ9UkJTGsLl,0,0,Foto,,,,,Total,5954,5727,50,47,1,2,1,1026,265,761,,,,,,,
591183106135807,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/18/2022 11:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0h6fSLKZZjVkD1KSAH3QfN7iWEeABhSkut7ZskiEApXY7jyK9E2uG6NYwqHHGLYebl,0,0,Foto,,,,,Total,3661,3350,46,34,0,12,1,135,42,93,,,,,,,
590557976198320,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/17/2022 15:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02gtsHXD9k35dqk6uPoUNDtqALRGG1JjUbaktjvd9rGVjSscdwfLbxBRLr7uooVkBjl,0,0,Foto,,,,,Total,3389,3140,22,17,1,4,1,135,34,101,,,,,,,
590557039531747,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/17/2022 15:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0oZUN7sp5ttPWHVggjMyxWH8bUwriCRNJJoMbpohBAbKewHscNsTHu3GyTLHoRHfFl,0,0,Foto,,,,,Total,2119,1977,7,6,0,1,1,47,26,21,,,,,,,
588381856415932,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/14/2022 17:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid033XXrQNMP82Q3AMEb8rCLkfQErdLnu21sYZN7EF7WoMFDWbCPn8d7TZgZo3FfUCZl,0,0,Foto,,,,,Total,1436,1280,1,0,0,1,,10,4,6,,,,,,,
588377763083008,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Conferencia ""El primer paso, kilómetro 1, educación ambiental, cuidado de océanos"" con el alumno del programa educativo Mecánica Alberto Arvayo Martínez. 
55 Aniversario de la FIM",0,"10/14/2022 17:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02gxaeY6p5buQ7P7zKztEtafiacJ9wb3FZTKMZ8HjS2c91EKi62MgYUiZk2kpxEwn3l,0,0,Foto,,,,,Total,6426,5956,145,139,3,3,,1395,255,1140,,,,,,,
588374086416709,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Carrera 2 km 
Pista de Tartán 
Campos Deportivos 
55 Aniversario de la FIM",0,"10/14/2022 16:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0dq5HnVLp5oPYm1oV1nJFGVGFsRKbCxSCLHziYEpQCcrRqCa8zy8xU7MfBxEeEUkDl,0,0,Foto,,,,,Total,5524,5374,34,30,4,0,,1259,371,888,,,,,,,
588133993107385,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/14/2022 09:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0X3otJgYP2Q8yRKEgfpfmjwLs4bYBq14vFC82jBZFt7TyzkhSMvYnazy6PUvcGFJ2l,0,0,Foto,,,,,Total,2353,1870,18,11,1,6,,34,24,10,,,,,,,
588133773107407,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/14/2022 09:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0Xjfs2f27sspjnb1VNjsGKyuum8iB4NtPDpUsGmp3TG1Xx3GnppHVMxMD9PC5Q4S5l,0,0,Foto,,,,,Total,1272,1138,2,2,0,0,,8,5,3,,,,,,,
588133516440766,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/14/2022 09:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02TnmKmQZEkDdH6EtAXN4uFoZUM3Xa1a645b9BznrfbgLV2d8UekEuyEzffqedjELAl,0,0,Foto,,,,,Total,1358,1253,1,1,0,0,,15,10,5,,,,,,,
588132549774196,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/14/2022 09:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0S1ZbvLsUhygJPDJUARmvsL9gAN7Vegg9FsKHF8FX8AacUtT7PwbviW4jdtCLNXjKl,0,0,Foto,,,,,Total,1065,967,0,0,0,0,,3,1,2,,,,,,,
588130326441085,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"En el Marco del 55 Aniversario la Facultad de Ingeniería obtiene reconocimiento otorgado por la Asociación Nacional de Facultades y Escuelas de Ingeniería, distinguiéndola en la categoría D: Instituciones, facultades y escuelas consolidadas y con reconocimiento internacional.
¡Muchas felicidades a la comunidad de la FIM por este reconocimiento y estos 55 años!",0,"10/14/2022 09:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02wjzKW1baPgZFT8UtSmfajmDGUVNUWQGp8s7TDtwsNahyLWJHxZkjyj2N2rSxi22tl,0,0,Texto,,,,,Total,2659,2518,69,65,2,2,1,43,43,,,,,,,,
587490296505088,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"55 Aniversario de la FIM",84,"10/13/2022 13:10",uploaded,https://www.facebook.com/fimuabc/posts/pfbid0oeiQVc3GTey2GCXT7g7v1nr9d6YyyHRY4zPmBDVXC1anVH5hNwTTBTtYEaEnRjy1l,0,0,Video,,,,,Total,2158,1777,141,100,33,8,,423,360,,,63,23819.801,11.762,0,0,0
587460999841351,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,350,"10/13/2022 12:10",uploaded,https://www.facebook.com/fimuabc/posts/pfbid033R3FKtFdQfTvu9xofCGBh59GoVHMq6kkrFawxD13N1zcf8DkLZ1XxPwQ8qf7vHVjl,0,0,Video,,,,,Total,1783,1575,100,64,35,1,,209,186,,,23,25881.823,17.428,0,0,0
587452793175505,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/13/2022 12:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0FdVEX31xc7REWAbpKK96rma6TJsk9d4HMfP8JokGSNbfrfuyAvaSt9HoQ7JWxRWml,0,0,Foto,,,,,Total,1981,1867,2,0,2,0,,80,71,9,,,,,,,
587324369855014,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/13/2022 08:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02V5nwBshWNdqJc37wUWMwgJU141ZHsE675gUicRvbaRFXb2kUaNG9E5J52zW1do4Al,0,0,Foto,,,,,Total,1187,1096,1,1,0,0,,10,6,4,,,,,,,
586758226578295,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/12/2022 18:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02A41KBWbMLt6SGQMsL8A5kCxL2x2UsSCmqDwigERfY5XWKSW96Kpdt9FgXJzGzGanl,0,0,Foto,,,,,Total,1346,1180,4,4,0,0,,11,7,4,,,,,,,
586639323256852,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz Aniversario a toda la comunidad de la FIM!",520,"10/12/2022 15:10",uploaded,https://www.facebook.com/fimuabc/posts/pfbid0p6pGz3RQLbeAMgNUiYTUi5SpTqvuGU7ERxLcxvsVeCUPKEgwYXNSJZNcHtEPdgQfl,0,0,Video,,,,,Total,3895,3340,320,252,49,19,,659,615,,,44,88047.334,23.643,0,0,0
586632866590831,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Taller de elaboración de jarabe para la tos a base de miel, eucalipto y propóleo realizado por la Dra. Cristina Ruiz Alvarado Cárdenas
Del Instituto de Ciencias Agrícolas.

¡Gracias a todos los participantes !
55 Aniversario FIM",0,"10/12/2022 15:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0pQHkEUBLsnVX7qLCdpoYrMWaJa39vUbHxcvn9XcRqTxv4q3C4eKykWL3k599TJArl,0,0,Foto,,,,,Total,4169,3913,54,46,6,2,,830,263,567,,,,,,,
586629736591144,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/12/2022 14:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0yVmsBMYnuS96qFh8TSDn1oKSNgwjT5yNCYif2P55yR8W5QyJP1uLBSEpzYd7E8nYl,0,0,Foto,,,,,Total,5905,5340,93,85,2,6,,588,270,318,,,,,,,
586627476591370,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/12/2022 14:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02An3yZYAamQcnE8G5r82xw2SEukA1YRMrTp51XDdYiyuce3NTZmPzB5WJKhELM4ggl,0,0,Foto,,,,,Total,4565,4180,28,27,0,1,,390,225,165,,,,,,,
